Batch,FC_1,FC_2,FC_3,FC_4,FC_5,FC_6,FC_7,FC_8,FC_9,FC_10,L2-Norm,R2_Mean,R2_Max_Mean_Fold,R2_Variance,R2_Min_Variance_Fold,RMSE_Mean,RMSE_Min_Mean_Fold,RMSE_Variance,RMSE_Min_Variance_Fold,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7,Fold_8,Fold_9,Fold_10
Batch_01,"[ -2.80088184   2.03178817  -8.52220133   7.94170082  17.80710964
 -10.25761225  -0.47136499  -0.3308199   -0.39241779  34.39518949
   3.28163154]","[-2.42747788  2.09019723 -5.96246918  5.94281083 12.89670148 -7.74601728
 -0.29135404 -0.16097895 -0.20280462 41.12971566  0.8601645 ]","[-1.8986095   1.38004067 -6.59207411  6.44899596 13.54357468 -8.24003926
 -0.44529271 -0.30429078 -0.37804263 25.9134932   5.469336  ]","[-1.99530858  1.66349445 -4.86696408  5.16590495 10.7346036  -6.82822998
 -0.40460443 -0.2687737  -0.32242299 30.70708741  4.17512325]","[-1.67135187  1.09895227 -6.97079075  6.714521   13.77556217 -8.33349913
 -0.60349778 -0.48910825 -0.54034657 18.95503006  7.98793231]","[-1.74637290e+00  1.18206413e+00 -5.34715376e+00  5.99950018e+00
  1.15543756e+01 -8.03271835e+00 -1.48675869e-01 -2.66648915e-02
 -9.11289419e-02  3.53108922e+01  2.78565921e+00]","[-1.92877613e+00  1.22380638e+00 -5.55393927e+00  6.38346203e+00
  1.33189246e+01 -9.10943888e+00 -3.33370148e-02  1.00746238e-01
  3.59804314e-02  4.01698639e+01  1.50425602e+00]","[ -1.51801727   0.47405485  -5.79224709   7.00714199  13.86275712
 -10.27943998   0.09026633   0.23516555   0.16804064  31.97409467
   3.72353337]","[-2.31763946  1.91745059 -6.56141301  6.33899218 13.558353   -7.9719198
 -0.56700391 -0.43559548 -0.50007487 29.34432621  4.62825134]","[-2.04012341  1.27840133 -6.95043074  7.17838932 15.05424944 -9.6990829
 -0.20557278 -0.06575791 -0.13127663 35.09037441  3.01336964]",120.63346302224966,0.8709,2,0.0178,4,0.0766,1,0.0004,3,0.8567199999999999,0.87091,0.86517,0.86959,0.8517199999999999,0.86723,0.86242,0.86882,0.8611600000000001,0.8544
Batch_02,"[ -2.33302979   2.8477029   -2.29050057   0.40941232   3.60001603
   0.54461277  -1.52742679  -1.59210422  -1.67773483 -16.68264769
  18.17498431]","[ -1.80624652   2.16646141  -1.91057323   0.41722981   2.66670865
   0.61247495  -1.34192092  -1.35007418  -1.44166332 -14.97730769
  17.60675824]","[ -2.4379934    3.04188515  -2.01158651  -0.1389212    2.69684686
   1.53029341  -1.62766758  -1.70160013  -1.79405979 -16.31567104
  18.37132214]","[ -3.26863838   4.24525504  -1.78590981  -0.78971503   1.5305859
   3.03143709  -1.87870232  -1.9249651   -1.99808504 -11.48304877
  16.44845728]","[ -3.08227272   3.79227835  -2.21712099  -0.64180145   2.41751146
   2.9018383   -2.08480714  -2.1489919   -2.21059431 -19.42832922
  20.2276903 ]","[-2.66153790e+00  3.47432994e+00 -2.41764700e+00 -1.55691659e-02
  3.09488242e+00  1.76835647e+00 -1.75658658e+00 -1.82257520e+00
 -1.89024729e+00 -1.50551996e+01  1.75990582e+01]","[ -2.98671167   4.10395174  -3.31451507   0.04875507   2.69415711
   3.02588143  -2.18274757  -2.25086011  -2.31482254 -17.40425357
  18.53009912]","[ -1.61344347   1.9533646   -0.28341335  -0.97119473  -0.23163509
   1.98378495  -1.22299108  -1.33141375  -1.39985469 -17.43023188
  18.81418323]","[ -2.67223784   3.49753875  -1.96794637  -0.21366082   2.44900247
   1.81793943  -1.65485408  -1.70578029  -1.75971919 -13.99875215
  16.8767593 ]","[ -2.8566918    3.92105693  -2.25452864  -0.35541089   1.73501429
   2.93701969  -1.9547529   -2.00673562  -2.07277597 -14.56263227
  17.33213979]",78.81046850705975,0.9625,10,0.0005,7,0.1065,3,0.0011,7,0.96153,0.96098,0.9618800000000001,0.9620200000000001,0.9606100000000002,0.9624500000000001,0.9617699999999999,0.9619300000000001,0.9621699999999999,0.96254
Batch_03,"[ -1.6933733    2.84056032  -4.31401712   2.22154897   4.18751679
   0.93687249  -2.49329722  -2.47765683  -2.49822185 -25.39164312
  21.79546317]","[ -2.17360135   3.37423821  -3.59042642   1.32689601   2.75473828
   2.06653585  -2.56340726  -2.54508878  -2.57534271 -24.74832713
  21.67604713]","[ -2.47233402   4.36435531  -4.61012378   1.15398406   2.02678545
   4.11220979  -3.12940943  -3.117464    -3.16681897 -25.1975835
  21.80063501]","[ -2.30578955   3.61878566  -3.97832511   1.42175101   3.33896237
   2.25686479  -2.75881373  -2.72716954  -2.75914312 -25.59244371
  22.21093985]","[ -2.07444012   3.77250946  -4.23333011   1.31896543   2.12956838
   3.414343    -2.85718571  -2.84435445  -2.86958887 -23.59306574
  21.06638979]","[ -1.12389071   2.10400377  -3.71567063   1.80006464   2.71095474
   1.43448204  -2.2654634   -2.22365385  -2.26644642 -25.18276708
  21.89164808]","[ -2.50805503   4.62566649  -4.93142929   1.32268226   2.28544779
   4.50408902  -3.43381024  -3.4141114   -3.4149183  -27.59774381
  22.66815218]","[ -2.06527528   3.29956132  -4.23577435   1.6604844    4.50176746
   1.67545909  -2.70534978  -2.67936752  -2.71919455 -28.86616979
  23.13050376]","[ -2.80766698   4.65180411  -4.7440083    1.625683     3.61326368
   3.06417675  -3.15020929  -3.11930513  -3.14222018 -23.62421313
  21.10125763]","[ -2.09678426   2.99765111  -3.83007058   2.08518511   4.30124265
   0.31908434  -2.30177048  -2.26745964  -2.27975952 -23.89606681
  21.05020773]",109.71627169300751,0.9362,6,0.0033,6,0.1011,1,0.0016,4,0.9355899999999998,0.93524,0.9359000000000002,0.9354699999999999,0.93604,0.9361500000000001,0.9343,0.9356499999999999,0.9349999999999999,0.9317399999999999
Batch_04,"[ -8.01035202  14.49993951 -11.45995178  -0.0906928   -1.88425899
  17.49402873  -6.82063376  -6.61948763  -6.62204893  -1.54548822
  10.82948913]","[ -7.51420558  14.15731826 -11.80948906   0.14806687  -6.35561828
  19.12550233  -6.82270957  -6.6870805   -6.65768005  -1.20270519
  10.23966891]","[-6.19264417 11.67969072 -8.86141125 -0.41537417 -9.53375245 17.07590717
 -5.73055055 -5.54129053 -5.55705579 -1.01046713 10.70649656]","[ -7.00622021  12.90870138 -10.81068824  -0.11134382  -5.4622548
  17.45886422  -6.36668806  -6.13790937  -6.17720269  -3.51765004
  11.91640967]","[-6.0415176  10.56297725 -4.24875298 -2.69264022 -6.28884248 14.02799354
 -5.19540968 -4.79581904 -4.94117082 -9.34182746 15.14178007]","[ -7.381482    13.64379228 -10.10244285  -0.58299598  -6.08741897
  18.16801532  -6.60028249  -6.39129904  -6.39752564  -3.21967602
  11.56042461]","[ -8.21512957  15.83093156 -13.25272246  -0.86069929 -11.0966668
  24.33935085  -7.9531882   -7.74007962  -7.7626865   -3.85766327
  12.0109483 ]","[ -7.35348165  13.50407059 -10.69593284  -0.28475544  -5.53165262
  17.93180997  -6.50781917  -6.32185981  -6.33970958  -2.92064363
  11.40367993]","[ -6.93353651  13.01485089  -9.52404757  -1.21261114 -10.64840355
  20.10361934  -6.51678534  -6.33892128  -6.3423886   -4.75039894
  12.61072878]","[ -7.04166854  12.87704143 -11.13074516   0.46778889  -2.76369683
  16.1928961   -6.45247329  -6.2257798   -6.25585768  -6.32533579
  13.03006051]",100.82124423355408,0.8831,2,0.0369,2,0.1539,5,0.0061,2,0.87876,0.8831,0.87957,0.8782,0.83574,0.8790099999999998,0.8812800000000001,0.87991,0.87934,0.8789199999999999
Batch_05,"[  0.49643032   0.32152669  -1.84220453   1.69238859 -15.31590605
   3.88510567  -1.0034297   -0.87165254  -0.83519299   3.35784424
   9.76273471]","[ 0.77680783 -0.40632946 -3.19451301  2.87882796 -9.08941215  1.12851255
 -0.83835368 -0.72229854 -0.69063895 -2.42743573 11.81105017]","[ 0.30003979  0.59369104 -3.76682272  2.86467322 -7.99099274  1.88129854
 -1.05312366 -0.92665725 -0.89725374  2.95822153  9.36971748]","[ 0.41060362  0.23129108 -1.82367829  1.98653396 -8.313389    1.64994302
 -0.71188398 -0.59760378 -0.57583414  5.45316398  8.6514087 ]","[  0.67248543   0.03916342  -2.21344641   2.02219338 -11.98215411
   2.80479114  -0.82585122  -0.73078529  -0.68316557   3.09584388
   9.56478029]","[-0.66342475  2.11544241 -3.30662499  2.07975409 -7.45769161  3.30418173
 -1.76725834 -1.65483146 -1.6172093   0.54528144 10.78252009]","[  0.22934082   1.15180549  -4.4059301    2.84025861 -11.37728889
   4.2299179   -1.31260268  -1.17870938  -1.17594593   9.11695688
   7.11463407]","[  0.95479949  -0.53944141  -2.33540782   2.49570522 -10.78962511
   1.72827273  -0.53583034  -0.38966906  -0.3843192    5.91998373
   8.60168526]","[  0.176266     0.90512535  -2.82472784   1.95598434 -14.34496824
   4.50503278  -1.50509123  -1.38439545  -1.38116002  -3.44635576
  12.31589149]","[ -0.47765593   1.81919836  -2.15879048   1.00489406 -14.65001439
   5.95617906  -1.6915643   -1.56540179  -1.53508082   1.78817516
  10.9477526 ]",53.106974943447845,0.8638,6,0.0034,2,0.1408,9,0.0006,2,0.86234,0.8619199999999999,0.8626000000000001,0.86234,0.86362,0.86381,0.86204,0.8624599999999999,0.86312,0.86134
Batch_06,"[ -3.18601575   0.5376873   -6.23684831   8.15956812  68.05566597
 -26.83560218   0.45554931   0.59755782   0.51157689  -8.05908993
  15.45727277]","[-3.11193157e+00  1.50335784e+00 -4.56707494e+00  6.51592093e+00
  5.67994779e+01 -2.21352395e+01 -1.70038771e-01 -7.18892367e-03
 -5.54710265e-02 -7.49738555e+00  1.48722080e+01]","[-3.27075930e+00  1.31842808e+00 -7.59742279e+00  8.49095190e+00
  6.04600900e+01 -2.41119952e+01 -5.56827410e-02  7.92812134e-02
  6.49193472e-03 -6.36541722e+00  1.44848001e+01]","[ -3.01729071   0.79405471  -6.72218564   8.49188783  56.13181142
 -23.99818984   0.30075537   0.43364134   0.36412872  -1.75075202
  12.68449011]","[-2.61017759e+00  1.07133859e+00 -5.20235735e+00  6.35941246e+00
  4.13780407e+01 -1.76819285e+01 -1.64371462e-01 -3.58325936e-02
 -1.03397586e-01 -4.30601266e+00  1.38380323e+01]","[ -3.62235409   2.42144688  -5.58863339   6.64091856  50.49244244
 -19.66247215  -0.46172274  -0.31875153  -0.38011052  -2.32211159
  12.85664889]","[ -2.71062899   1.45263013  -5.28520248   6.06690863  35.89411442
 -15.74864881  -0.47465269  -0.34659697  -0.4019428   -4.9029142
  14.27696442]","[ -3.90251838   2.80657807  -5.42431308   6.44857424  48.94967923
 -19.24965398  -0.5427299   -0.3983737   -0.45643641  -0.98736712
  12.39343882]","[-3.99691328e+00  2.57185098e+00 -5.46072476e+00  7.02851842e+00
  5.25420547e+01 -2.14610675e+01 -9.25603852e-02  4.00320170e-02
 -3.20677640e-02  4.66166878e+00  1.01662499e+01]","[ -5.5984537    5.33102308  -7.84074816   7.38104508  59.35525973
 -20.06972344  -1.50726594  -1.36965927  -1.43669217  -0.1615144
  12.05618751]",191.19839148141773,0.8895,8,0.0082,8,0.128,6,0.0012,7,0.88655,0.8881399999999999,0.88697,0.88323,0.88777,0.8892200000000001,0.88765,0.8895,0.8884000000000001,0.88895
Batch_07,"[  2.41001355  -3.2978772   -0.22558442   0.93976321  -2.93420623
  -0.59808369   0.3027202    0.39607911   0.26383789 -14.15514192
  17.1632579 ]","[ 3.10581073 -3.64862936  0.11210438  0.09170484 -9.5239049   2.40791481
  0.39621642  0.5395241   0.43012279 -9.97899697 15.12287425]","[  3.18096365  -4.199762     0.30484233   0.30395071  -8.07960067
   1.28526541   0.47150266   0.60108082   0.49114615 -14.03247486
  17.43509086]","[  4.0407823   -5.20778196   0.38171598   0.22645699  -8.85128582
   1.66181199   0.64810011   0.78380062   0.64702767 -18.66526788
  18.81830003]","[  3.63472451  -4.40836776   0.66612585  -0.33116074 -12.63135105
   3.49735102   0.53785793   0.67824472   0.56159032 -11.78972194
  16.15711597]","[  2.84193595  -3.46609032   0.21348779   0.05597663 -10.03793807
   2.79123234   0.17216837   0.30284377   0.16076783 -13.78781507
  17.04476988]","[  3.48187343  -3.89920859   0.97485613  -0.77460998 -15.31622554
   4.9887185    0.30806265   0.44051728   0.30953682 -11.39222872
  15.88205545]","[  3.31204384  -4.09555584   0.66199173  -0.09411385 -10.89681544
   2.46376113   0.46011348   0.58873239   0.46324695 -13.02800799
  16.62746188]","[  3.39176114  -4.27451372   1.10091713  -0.4493329  -10.15812016
   2.42095076   0.54792071   0.6792995    0.55761693 -14.62985948
  17.19633385]","[  3.10504502  -3.93999024  -0.63608801   0.67532889  -8.46058388
   2.06776332   0.22263082   0.33503045   0.20263216 -15.43873169
  17.93796438]",78.70912870160593,0.9384,5,0.0015,5,0.1141,9,0.001,3,0.93657,0.9380599999999999,0.9377599999999999,0.93787,0.9383900000000001,0.93825,0.9380300000000001,0.93835,0.9382699999999999,0.9374800000000001
Batch_08,"[ -0.57366289   3.51753257  -4.67871683  -0.70642826 -53.1960128
  20.01767452  -3.48116145  -3.32761374  -3.41183366  -8.99483104
  13.98359253]","[ -1.00638638   4.32895621  -4.69663726  -1.25243014 -56.35132327
  21.87339022  -3.82412575  -3.64648232  -3.74266181  -9.76285129
  14.05139784]","[ -1.65711761   5.14589189  -4.34443481  -1.48708106 -54.5824953
  21.67716158  -4.04718173  -3.90162567  -3.98119174  -8.98761747
  14.04161378]","[ -0.26316575   3.59471428  -3.01411357  -2.01052259 -67.13718136
  24.14216091  -3.40890586  -3.26996855  -3.33662942  -3.73172327
  11.4126795 ]","[ -1.67040512   4.8985708   -5.57228975  -0.14775227 -49.7463959
  18.76813594  -3.54682538  -3.41591156  -3.48482589  -0.59758325
  10.4391487 ]","[ -2.13105836   5.82509338  -5.60204986  -0.70631687 -50.46312917
  20.46820261  -4.16542095  -4.02769756  -4.10633155  -6.8258943
  12.79899237]","[ -2.20328432   6.11338933  -3.22081086  -2.33619204 -57.29344773
  22.84809739  -4.34283421  -4.15800383  -4.2620837   -8.8156218
  13.64930257]","[ -1.171157     4.42634046  -4.16422224  -1.10467285 -52.61340203
  20.06918842  -3.60831405  -3.43729525  -3.52390199  -7.30693211
  12.72713214]","[ -1.25079824   5.14292448  -2.30087192  -2.90357545 -67.80364307
  25.6338955   -4.12566109  -3.98030246  -4.06181287  -7.86825795
  13.27940625]","[ -1.70336561   5.86070956  -4.5096161   -2.50022786 -63.73917348
  26.35300709  -4.5744159   -4.41678822  -4.50309431  -9.33242118
  14.13230869]",203.59589498798866,0.8182,8,0.0289,8,0.1371,9,0.001,2,0.8146000000000001,0.81709,0.8118300000000002,0.81592,0.8131999999999999,0.8126899999999999,0.81332,0.81816,0.81159,0.8126
Batch_09,"[-3.71036642  7.07459472 -5.80472118  1.43104157  0.50114399  6.63343496
 -3.58774783 -3.62715734 -3.54555329 -0.69048956  9.70103246]","[-2.64580411  5.19864864 -5.41665952  1.97213015  4.93167994  3.72932001
 -2.78551284 -2.84470082 -2.75211068 -1.35058009  9.94480094]","[-2.49867347  5.22995815 -5.9523799   1.83901775  1.06606059  5.49617972
 -3.04339995 -3.07388973 -3.00133525 -3.59754515 10.99799294]","[-3.98357304  7.37888498 -5.24305293  1.53026539 -1.06326872  6.04169693
 -3.78096292 -3.83459985 -3.74120232 -3.18151967 10.82582023]","[-3.65013257  7.0456212  -4.5469627   0.66026931 -2.10767032  7.34178004
 -3.46387796 -3.49424911 -3.42693879 -0.0210674   9.21002404]","[-2.29500261  4.49795818 -5.06114759  2.36119318  6.94887988  1.75719961
 -2.43932953 -2.46287848 -2.38739269 -0.98386628  9.75893828]","[-3.78448336  7.25539392 -5.62917611  1.56979456  1.41146874  6.08017582
 -3.53688648 -3.57370823 -3.48854328  1.21050831  8.56927467]","[  0.36776292   0.5193025   -6.21015214   3.26486226   1.16580856
   1.8815037   -1.62766588  -1.71828946  -1.63620049 -15.06277746
  15.67441046]","[-3.43972908  6.78146858 -5.31391519  1.31240338  0.35827476  6.58118637
 -3.42671856 -3.47782253 -3.38217894  0.56452035  9.06108473]","[-3.65743989  6.66493386 -7.90519203  2.70189169 16.19563763  2.81135839
 -3.69018856 -3.73320328 -3.63164353 -7.70348088 12.99145341]",57.17224156897954,0.9003,2,0.0025,7,0.1194,2,0.001,6,0.8988400000000001,0.9003300000000001,0.8984499999999999,0.8993599999999999,0.8976000000000001,0.8986700000000001,0.8996999999999999,0.89958,0.89976,0.89767
Batch_10,"[ -6.31176206  12.26710734   2.55131845  -4.25337356 -51.91566727
  18.99924177  -5.08427278  -5.16959935  -5.12065944   0.55074145
   8.07812718]","[ -9.06434176  16.47843758   3.66021339  -4.47947063 -61.78919068
  20.2840048   -6.6161332   -6.67878687  -6.65340689   1.55315596
   7.33073197]","[ -3.19366773   7.8341854    6.62027358  -5.79225755 -84.15187126
  23.29842649  -3.49680343  -3.55818704  -3.5347718    1.37862438
   7.62838394]","[ -7.77065271  15.85557234   2.41335079  -5.55960955 -73.96563262
  28.39175234  -7.08630919  -7.15988017  -7.14421426   0.72395444
   7.97797851]","[ -3.10484422   8.9313096    4.64219297  -6.70337654 -98.62144214
  31.96759952  -4.53516997  -4.57811651  -4.56179594   0.66414445
   8.0506041 ]","[ -4.38103274   9.36102404   4.90400545  -4.84452892 -63.45684869
  19.59299729  -3.94729229  -4.01974844  -3.98354757   1.08581628
   7.72641531]","[ -7.92069843  14.74165831   1.80845493  -3.81883948 -48.98216886
  18.77887694  -6.12288656  -6.18073223  -6.11464278   0.38214981
   8.17861925]","[ -3.10186498   7.63331658   4.73830954  -5.02329508 -70.58604536
  21.60035047  -3.2651597   -3.30556376  -3.29314579   2.22517836
   6.83813873]","[   5.08822622   -2.22936231    8.23129872   -9.39935424 -165.2202
   45.25487803   -0.84042347   -0.91083204   -0.87082218    1.54263866
    7.55493463]","[  -5.98212242   14.36255409    3.39473276   -6.7164599  -105.63449294
   36.18106821   -6.99917986   -7.06889418   -7.00524423    1.2551007
    7.46462999]",300.1393934600227,0.9544,10,0.0004,7,0.1614,5,0.001,1,0.9524799999999999,0.9526200000000001,0.9513999999999999,0.9537199999999999,0.95297,0.95217,0.95342,0.95063,0.9469,0.95436
